parent_path,child_path,child_pk,depth,family,subfamily,subsubfamily
6,"6,322",1198,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3221",1199,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32211",1200,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32212",1201,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3222",1202,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32221",1203,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322211",1204,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322212",1205,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3222121",1206,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3222122",1207,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322213",1208,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322214",1209,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322215",1210,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3222151",1211,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322216",1212,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3222161",1213,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322217",1214,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32222",1215,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322221",1216,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32223",1217,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32224",1218,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322241",1219,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322242",1220,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322243",1221,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322244",1222,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322245",1223,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,322246",1224,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3223",1225,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,323",1226,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3231",1227,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32311",1228,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32312",1229,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32313",1230,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32314",1231,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,323141",1232,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32315",1233,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32316",1234,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32317",1235,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32318",1236,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3232",1237,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32321",1238,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32322",1239,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32323",1240,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32324",1241,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,33",1242,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,331",1243,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3311",1244,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33111",1245,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,331111",1246,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3312",1247,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3313",1248,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33131",1249,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,331311",1250,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33132",1251,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,331321",1252,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,331322",1253,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,331323",1254,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3314",1255,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3315",1256,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3316",1257,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33161",1258,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,332",1259,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3321",1260,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33211",1261,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3323",1262,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3325",1263,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33251",1264,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33252",1265,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3326",1266,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33261",1267,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,333",1268,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3331",1269,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33311",1270,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33312",1271,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,333121",1272,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33313",1273,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,33314",1274,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3332",1275,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3333",1276,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3334",1277,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3335",1278,2,Tricherie,Pensée biaisée,Biais théoriques
6,"6,3336",1279,2,Tricherie,Pensée biaisée,Biais théoriques
,7,1280,1,Obstruction,,
7,"7,1",1281,2,Obstruction,Refus du débat,
7,"7,11",1282,2,Obstruction,Refus du débat,Relativisme abusif
7,"7,111",1283,2,Obstruction,Refus du débat,Relativisme abusif
7,"7,1111",1284,2,Obstruction,Refus du débat,Relativisme abusif
7,"7,1112",1285,2,Obstruction,Refus du débat,Relativisme abusif
7,"7,112",1286,2,Obstruction,Refus du débat,Relativisme abusif
7,"7,12",1287,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,121",1288,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,1211",1289,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,1212",1290,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,122",1291,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,1221",1292,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,12211",1293,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,123",1294,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,124",1295,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,125",1296,2,Obstruction,Refus du débat,Sophisme d'Explication
7,"7,13",1297,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,131",1298,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,132",1299,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,1321",1300,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,133",1301,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,1331",1302,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,1332",1303,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,134",1304,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,135",1305,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,1351",1306,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,13511",1307,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,135111",1308,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,1352",1309,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,136",1310,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,137",1311,2,Obstruction,Refus du débat,Preuve par assertion
7,"7,2",1312,2,Obstruction,Saboter le débat,
7,"7,21",1313,2,Obstruction,Saboter le débat,Evasion
7,"7,211",1314,2,Obstruction,Saboter le débat,Evasion
7,"7,2111",1315,2,Obstruction,Saboter le débat,Evasion
7,"7,21111",1316,2,Obstruction,Saboter le débat,Evasion
7,"7,21112",1317,2,Obstruction,Saboter le débat,Evasion
7,"7,211121",1318,2,Obstruction,Saboter le débat,Evasion
7,"7,21113",1319,2,Obstruction,Saboter le débat,Evasion
7,"7,21114",1320,2,Obstruction,Saboter le débat,Evasion
7,"7,2112",1321,2,Obstruction,Saboter le débat,Evasion
7,"7,21121",1322,2,Obstruction,Saboter le débat,Evasion
7,"7,211211",1323,2,Obstruction,Saboter le débat,Evasion
7,"7,211212",1324,2,Obstruction,Saboter le débat,Evasion
7,"7,21122",1325,2,Obstruction,Saboter le débat,Evasion
7,"7,21123",1326,2,Obstruction,Saboter le débat,Evasion
7,"7,212",1327,2,Obstruction,Saboter le débat,Evasion
7,"7,2121",1328,2,Obstruction,Saboter le débat,Evasion
7,"7,21211",1329,2,Obstruction,Saboter le débat,Evasion
7,"7,2122",1330,2,Obstruction,Saboter le débat,Evasion
7,"7,2123",1331,2,Obstruction,Saboter le débat,Evasion
7,"7,2124",1332,2,Obstruction,Saboter le débat,Evasion
7,"7,21241",1333,2,Obstruction,Saboter le débat,Evasion
7,"7,213",1334,2,Obstruction,Saboter le débat,Evasion
7,"7,2131",1335,2,Obstruction,Saboter le débat,Evasion
7,"7,21311",1336,2,Obstruction,Saboter le débat,Evasion
7,"7,21312",1337,2,Obstruction,Saboter le débat,Evasion
7,"7,2132",1338,2,Obstruction,Saboter le débat,Evasion
7,"7,21321",1339,2,Obstruction,Saboter le débat,Evasion
7,"7,213211",1340,2,Obstruction,Saboter le débat,Evasion
7,"7,21322",1341,2,Obstruction,Saboter le débat,Evasion
7,"7,2133",1342,2,Obstruction,Saboter le débat,Evasion
7,"7,21331",1343,2,Obstruction,Saboter le débat,Evasion
7,"7,21332",1344,2,Obstruction,Saboter le débat,Evasion
7,"7,22",1345,2,Obstruction,Saboter le débat,Complication exagérée
7,"7,221",1346,2,Obstruction,Saboter le débat,Complication exagérée
7,"7,2211",1347,2,Obstruction,Saboter le débat,Complication exagérée
7,"7,22111",1348,2,Obstruction,Saboter le débat,Complication exagérée
7,"7,2212",1349,2,Obstruction,Saboter le débat,Complication exagérée
7,"7,222",1350,2,Obstruction,Saboter le débat,Complication exagérée
7,"7,223",1351,2,Obstruction,Saboter le débat,Complication exagérée
7,"7,23",1352,2,Obstruction,Saboter le débat,Empoisonner le puits
7,"7,231",1353,2,Obstruction,Saboter le débat,Empoisonner le puits
7,"7,232",1354,2,Obstruction,Saboter le débat,Empoisonner le puits
7,"7,233",1355,2,Obstruction,Saboter le débat,Empoisonner le puits
7,"7,2331",1356,2,Obstruction,Saboter le débat,Empoisonner le puits
7,"7,234",1357,2,Obstruction,Saboter le débat,Empoisonner le puits
7,"7,2341",1358,2,Obstruction,Saboter le débat,Empoisonner le puits
7,"7,2342",1359,2,Obstruction,Saboter le débat,Empoisonner le puits
7,"7,3",1360,2,Obstruction,Ad hominem,
7,"7,31",1361,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,311",1362,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,3111",1363,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,3112",1364,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,312",1365,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,3121",1366,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,3122",1367,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,313",1368,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,3131",1369,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,3132",1370,2,Obstruction,Ad hominem,Procès en inconsistance
7,"7,32",1371,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,321",1372,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3211",1373,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3212",1374,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3213",1375,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3214",1376,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3215",1377,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3216",1378,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3217",1379,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,32171",1380,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,322",1381,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3221",1382,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,32211",1383,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3222",1384,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3223",1385,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,323",1386,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3231",1387,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3232",1388,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3233",1389,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3234",1390,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3235",1391,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,324",1392,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3241",1393,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3242",1394,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3243",1395,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3244",1396,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,3245",1397,2,Obstruction,Ad hominem,Sophisme génétique
7,"7,33",1398,2,Obstruction,Ad hominem,Attaque personnelle
7,"7,331",1399,2,Obstruction,Ad hominem,Attaque personnelle
7,"7,332",1400,2,Obstruction,Ad hominem,Attaque personnelle
7,"7,333",1401,2,Obstruction,Ad hominem,Attaque personnelle
7,"7,334",1402,2,Obstruction,Ad hominem,Attaque personnelle
7,"7,335",1403,2,Obstruction,Ad hominem,Attaque personnelle
7,"7,3351",1404,2,Obstruction,Ad hominem,Attaque personnelle
7,"7,3352",1405,2,Obstruction,Ad hominem,Attaque personnelle
